t,x,dx,ddx,f,x2,dx2,xdx,c
0,-0.000002,-0.000015,-0.003429,0,4.00E-12,1.18E-05,3.00E-11,1
0,-0.000002,-0.000014,-0.002691,0,4.00E-12,7.24E-06,2.80E-11,1
0,-0.000002,-0.000013,-0.002029,0,4.00E-12,4.12E-06,2.60E-11,1
0,-0.000002,-0.000012,-0.001437,0,4.00E-12,2.06E-06,2.40E-11,1
0,-0.000002,-0.000012,-0.000908,0,4.00E-12,8.24E-07,2.40E-11,1
0,-0.000002,-0.000011,-0.000438,0,4.00E-12,1.92E-07,2.20E-11,1
0,-0.000002,-0.00001,-0.000021,0,4.00E-12,4.41E-10,2.00E-11,1
0,-0.000002,-0.00001,0.000348,0,4.00E-12,1.21E-07,2.00E-11,1
0,-0.000002,-0.000009,0.000673,0,4.00E-12,4.53E-07,1.80E-11,1
0,-0.000002,-0.000008,0.000957,0,4.00E-12,9.16E-07,1.60E-11,1
0,-0.000002,-0.000008,0.001205,0,4.00E-12,1.45E-06,1.60E-11,1
0,-0.000002,-0.000007,0.001419,0,4.00E-12,2.01E-06,1.40E-11,1
0,-0.000002,-0.000007,0.001604,0,4.00E-12,2.57E-06,1.40E-11,1
0,-0.000002,-0.000007,0.001761,0,4.00E-12,3.10E-06,1.40E-11,1
0,-0.000002,-0.000006,0.001894,0,4.00E-12,3.59E-06,1.20E-11,1
0,-0.000002,-0.000006,0.002004,0,4.00E-12,4.02E-06,1.20E-11,1
0,-0.000002,-0.000005,0.002094,0,4.00E-12,4.38E-06,1.00E-11,1
0,-0.000002,-0.000005,0.002166,0,4.00E-12,4.69E-06,1.00E-11,1
0,-0.000002,-0.000005,0.002222,0,4.00E-12,4.94E-06,1.00E-11,1
0,-0.000002,-0.000005,0.002264,0,4.00E-12,5.13E-06,1.00E-11,1
0,-0.000002,-0.000004,0.002293,0,4.00E-12,5.26E-06,8.00E-12,1
0,-0.000002,-0.000004,0.002309,0,4.00E-12,5.33E-06,8.00E-12,1
0,-0.000002,-0.000004,0.002316,0,4.00E-12,5.36E-06,8.00E-12,1
0,-0.000002,-0.000004,0.002314,0,4.00E-12,5.35E-06,8.00E-12,1
0,-0.000002,-0.000003,0.002303,0,4.00E-12,5.30E-06,6.00E-12,1
0,-0.000002,-0.000003,0.002286,0,4.00E-12,5.23E-06,6.00E-12,1
0,-0.000002,-0.000003,0.002262,0,4.00E-12,5.12E-06,6.00E-12,1
0,-0.000002,-0.000003,0.002233,0,4.00E-12,4.99E-06,6.00E-12,1
0,-0.000002,-0.000003,0.002199,0,4.00E-12,4.84E-06,6.00E-12,1
0,-0.000002,-0.000002,0.002161,0,4.00E-12,4.67E-06,4.00E-12,1
0,-0.000002,-0.000002,0.00212,0,4.00E-12,4.49E-06,4.00E-12,1
0,-0.000002,-0.000002,0.002076,0,4.00E-12,4.31E-06,4.00E-12,1
0,-0.000002,-0.000002,0.00203,0,4.00E-12,4.12E-06,4.00E-12,1
0,-0.000002,-0.000002,0.001982,0,4.00E-12,3.93E-06,4.00E-12,1
0,-0.000002,-0.000002,0.001932,0,4.00E-12,3.73E-06,4.00E-12,1
0,-0.000002,-0.000002,0.001881,0,4.00E-12,3.54E-06,4.00E-12,1
0,-0.000002,-0.000002,0.001829,0,4.00E-12,3.35E-06,4.00E-12,1
0,-0.000002,-0.000001,0.001777,0,4.00E-12,3.16E-06,2.00E-12,1
0,-0.000002,-0.000001,0.001724,0,4.00E-12,2.97E-06,2.00E-12,1
0,-0.000002,-0.000001,0.001671,0,4.00E-12,2.79E-06,2.00E-12,1
0,-0.000002,-0.000001,0.001619,0,4.00E-12,2.62E-06,2.00E-12,1
0,-0.000002,-0.000001,0.001566,0,4.00E-12,2.45E-06,2.00E-12,1
0,-0.000002,-0.000001,0.001515,0,4.00E-12,2.30E-06,2.00E-12,1
0,-0.000001,0.000059,0.037463,0,1.00E-12,0.001403476,-5.90E-11,1
0,-0.000002,-0.000005,-0.002907,0,4.00E-12,8.45E-06,1.00E-11,1
0,-0.000001,0.000056,0.033432,0,1.00E-12,0.001117699,-5.60E-11,1
0,-0.000001,0.000052,0.029421,0,1.00E-12,0.000865595,-5.20E-11,1
0,-0.000001,0.000049,0.02577,0,1.00E-12,0.000664093,-4.90E-11,1
0,-0.000001,0.000046,0.022452,0,1.00E-12,0.000504092,-4.60E-11,1
0,-0.000001,0.000043,0.01944,0,1.00E-12,0.000377914,-4.30E-11,1
0,-0.000001,0.000041,0.016708,0,1.00E-12,0.000279157,-4.10E-11,1
0,-0.000001,0.000038,0.014233,0,1.00E-12,0.000202578,-3.80E-11,1
0,-0.000001,0.000036,0.011996,0,1.00E-12,0.000143904,-3.60E-11,1
0,-0.000001,0.000034,0.009976,0,1.00E-12,9.95E-05,-3.40E-11,1
0,-0.000001,0.000032,0.008155,0,1.00E-12,6.65E-05,-3.20E-11,1
0,-0.000001,0.00003,0.006517,0,1.00E-12,4.25E-05,-3.00E-11,1
0,-0.000001,0.000028,0.005046,0,1.00E-12,2.55E-05,-2.80E-11,1
0,-0.000001,0.000027,0.003728,0,1.00E-12,1.39E-05,-2.70E-11,1
0,-0.000001,0.000025,0.00255,0,1.00E-12,6.50E-06,-2.50E-11,1
0,-0.000001,0.000023,0.0015,0,1.00E-12,0.00000225,-2.30E-11,1
0,-0.000001,0.000022,0.000566,0,1.00E-12,3.20E-07,-2.20E-11,1
0,-0.000001,0.000021,-0.00026,0,1.00E-12,6.76E-08,-2.10E-11,1
0,-0.000001,0.000019,-0.00099,0,1.00E-12,9.80E-07,-1.90E-11,1
0,-0.000001,0.000018,-0.001631,0,1.00E-12,2.66E-06,-1.80E-11,1
0,-0.000001,0.000017,-0.002191,0,1.00E-12,4.80E-06,-1.70E-11,1
0,-0.000001,0.000016,-0.002679,0,1.00E-12,7.18E-06,-1.60E-11,1
0,-0.000001,0.000015,-0.0031,0,1.00E-12,0.00000961,-1.50E-11,1
0,-0.000001,0.000014,-0.003461,0,1.00E-12,1.20E-05,-1.40E-11,1
0,-0.000001,0.000013,-0.003767,0,1.00E-12,1.42E-05,-1.30E-11,1
0,-0.000001,0.000013,-0.004024,0,1.00E-12,1.62E-05,-1.30E-11,1
0,-0.000001,0.000012,-0.004237,0,1.00E-12,1.80E-05,-1.20E-11,1
0,-0.000001,0.000011,-0.00441,0,1.00E-12,1.94E-05,-1.10E-11,1
0,-0.000001,0.00001,-0.004546,0,1.00E-12,2.07E-05,-1.00E-11,1
0,-0.000001,0.00001,-0.004651,0,1.00E-12,2.16E-05,-1.00E-11,1
0,-0.000001,0.000009,-0.004726,0,1.00E-12,2.23E-05,-9.00E-12,1
0,-0.000001,0.000009,-0.004776,0,1.00E-12,2.28E-05,-9.00E-12,1
0,-0.000001,0.000008,-0.004803,0,1.00E-12,2.31E-05,-8.00E-12,1
0,-0.000001,0.000008,-0.004809,0,1.00E-12,2.31E-05,-8.00E-12,1
0,-0.000001,0.000007,-0.004798,0,1.00E-12,2.30E-05,-7.00E-12,1
0,-0.000001,0.000007,-0.00477,0,1.00E-12,2.28E-05,-7.00E-12,1
0,-0.000001,0.000006,-0.004728,0,1.00E-12,2.24E-05,-6.00E-12,1
0,-0.000001,0.000006,-0.004675,0,1.00E-12,2.19E-05,-6.00E-12,1
0,-0.000001,0.000006,-0.00461,0,1.00E-12,2.13E-05,-6.00E-12,1
0,-0.000001,0.000005,-0.004537,0,1.00E-12,2.06E-05,-5.00E-12,1
0,-0.000001,0.000005,-0.004456,0,1.00E-12,1.99E-05,-5.00E-12,1
0,-0.000001,0.000065,0.031632,0,1.00E-12,0.001000583,-6.50E-11,1
0,-0.000001,0.000001,-0.008595,0,1.00E-12,7.39E-05,-1.00E-12,1
0,-0.000001,0.000061,0.027892,0,1.00E-12,0.000777964,-6.10E-11,1
0,-0.000001,0.000057,0.024031,0,1.00E-12,0.000577489,-5.70E-11,1
0,-0.000001,0.000054,0.020533,0,1.00E-12,0.000421604,-5.40E-11,1
0,-0.000001,0.00005,0.017369,0,1.00E-12,0.000301682,-5.00E-11,1
0,-0.000001,0.000047,0.01451,0,1.00E-12,0.00021054,-4.70E-11,1
0,-0.000001,0.000045,0.011931,0,1.00E-12,0.000142349,-4.50E-11,1
0,-0.000001,0.000042,0.00961,0,1.00E-12,9.24E-05,-4.20E-11,1
0,-0.000001,0.000039,0.007525,0,1.00E-12,5.66E-05,-3.90E-11,1
0,-0.000001,0.000037,0.005655,0,1.00E-12,3.20E-05,-3.70E-11,1
0,-0.000001,0.000035,0.003982,0,1.00E-12,1.59E-05,-3.50E-11,1
0,-0.000001,0.000093,0.03849,0,1.00E-12,0.00148148,-9.30E-11,1
0,-0.000001,0.000027,-0.003158,0,1.00E-12,9.97E-06,-2.70E-11,1
0,-0.000001,0.000086,0.032054,0,1.00E-12,0.001027459,-8.60E-11,1
0,-0.000001,0.00008,0.027052,0,1.00E-12,0.000731811,-8.00E-11,1
0,-0.000001,0.000076,0.022534,0,1.00E-12,0.000507781,-7.60E-11,1
0,-0.000001,0.000071,0.018461,0,1.00E-12,0.000340809,-7.10E-11,1
0,-0.000001,0.000067,0.014796,0,1.00E-12,0.000218922,-6.70E-11,1
0,-0.000001,0.000063,0.011504,0,1.00E-12,0.000132342,-6.30E-11,1
0,-0.000001,0.000059,0.008554,0,1.00E-12,7.32E-05,-5.90E-11,1
0,-0.000001,0.000115,0.041917,0,1.00E-12,0.001757035,-1.15E-10,1
0,-0.000001,0.000109,0.035245,0,1.00E-12,0.00124221,-1.09E-10,1
0,-0.000001,0.000102,0.029223,0,1.00E-12,0.000853984,-1.02E-10,1
0,-0.000001,0.000096,0.023797,0,1.00E-12,0.000566297,-9.60E-11,1
0,-0.000001,0.00009,0.018916,0,1.00E-12,0.000357815,-9.00E-11,1
0,-0.000001,0.000085,0.014536,0,1.00E-12,0.000211295,-8.50E-11,1
0,-0.000001,0.00008,0.010613,0,1.00E-12,0.000112636,-8.00E-11,1
0,-0.000001,0.000075,0.007109,0,1.00E-12,5.05E-05,-7.50E-11,1
0,-0.000001,0.00007,0.003987,0,1.00E-12,1.59E-05,-7.00E-11,1
0,-0.000001,0.000066,0.001214,0,1.00E-12,1.47E-06,-6.60E-11,1
0,-0.000001,0.000062,-0.001241,0,1.00E-12,1.54E-06,-6.20E-11,1
0,-0.000001,0.000058,-0.003405,0,1.00E-12,1.16E-05,-5.80E-11,1
0,-0.000001,0.000115,0.030694,0,1.00E-12,0.000942122,-1.15E-10,1
0,-0.000001,0.000048,-0.011286,0,1.00E-12,0.000127374,-4.80E-11,1
0,-0.000001,0.000105,0.023662,0,1.00E-12,0.00055989,-1.05E-10,1
0,-0.000001,0.000099,0.018456,0,1.00E-12,0.000340624,-9.90E-11,1
0,-0.000001,0.000093,0.013789,0,1.00E-12,0.000190137,-9.30E-11,1
0,-0.000001,0.000087,0.009616,0,1.00E-12,9.25E-05,-8.70E-11,1
0,-0.000001,0.000082,0.005895,0,1.00E-12,3.48E-05,-8.20E-11,1
0,-0.000001,0.000077,0.002585,0,1.00E-12,6.68E-06,-7.70E-11,1
0,-0.000001,0.000073,-0.000349,0,1.00E-12,1.22E-07,-7.30E-11,1
0,-0.000001,0.000068,-0.00294,0,1.00E-12,8.64E-06,-6.80E-11,1
0,-0.000001,0.000064,-0.005219,0,1.00E-12,2.72E-05,-6.40E-11,1
0,-0.000001,0.00006,-0.007214,0,1.00E-12,5.20E-05,-6.00E-11,1
0,-0.000001,0.000057,-0.00895,0,1.00E-12,8.01E-05,-5.70E-11,1
0,-0.000001,0.000053,-0.010453,0,1.00E-12,0.000109265,-5.30E-11,1
0,-0.000001,0.00005,-0.011742,0,1.00E-12,0.000137875,-5.00E-11,1
0,-0.000001,0.000047,-0.01284,0,1.00E-12,0.000164866,-4.70E-11,1
0,-0.000001,0.000044,-0.013763,0,1.00E-12,0.00018942,-4.40E-11,1
0,-0.000001,0.000102,0.02147,0,1.00E-12,0.000460961,-1.02E-10,1
0,-0.000001,0.000095,0.016526,0,1.00E-12,0.000273109,-9.50E-11,1
0,-0.000001,0.00009,0.012097,0,1.00E-12,0.000146337,-9.00E-11,1
0,-0.000001,0.000084,0.00814,0,1.00E-12,6.63E-05,-8.40E-11,1
0,-0.000001,0.000079,0.004614,0,1.00E-12,2.13E-05,-7.90E-11,1
0,-0.000001,0.000075,0.001483,0,1.00E-12,2.20E-06,-7.50E-11,1
0,-0.000001,0.00007,-0.00129,0,1.00E-12,1.66E-06,-7.00E-11,1
0,-0.000001,0.000066,-0.003735,0,1.00E-12,1.40E-05,-6.60E-11,1
0,-0.000001,0.000062,-0.005882,0,1.00E-12,3.46E-05,-6.20E-11,1
0,-0.000001,0.000058,-0.007758,0,1.00E-12,6.02E-05,-5.80E-11,1
0,-0.000001,0.000115,0.026612,0,1.00E-12,0.000708199,-1.15E-10,1
0,-0.000001,0.000108,0.020886,0,1.00E-12,0.000436225,-1.08E-10,1
0,-0.000001,0.000101,0.015751,0,1.00E-12,0.000248094,-1.01E-10,1
0,-0.000001,0.000095,0.011157,0,1.00E-12,0.000124479,-9.50E-11,1
0,-0.000001,0.00009,0.007058,0,1.00E-12,4.98E-05,-9.00E-11,1
0,-0.000001,0.000084,0.00341,0,1.00E-12,1.16E-05,-8.40E-11,1
0,-0.000001,0.000079,0.000175,0,1.00E-12,3.06E-08,-7.90E-11,1
0,-0.000001,0.000074,-0.002685,0,1.00E-12,7.21E-06,-7.40E-11,1
0,-0.000001,0.00013,0.030799,0,1.00E-12,0.000948578,-1.30E-10,1
0,-0.000001,0.000122,0.024273,0,1.00E-12,0.000589179,-1.22E-10,1
0,-0.000001,0.000115,0.01842,0,1.00E-12,0.000339296,-1.15E-10,1
0,-0.000001,0.000108,0.013182,0,1.00E-12,0.000173765,-1.08E-10,1
0,-0.000001,0.000101,0.008507,0,1.00E-12,7.24E-05,-1.01E-10,1
0,-0.000001,0.000095,0.004344,0,1.00E-12,1.89E-05,-9.50E-11,1
0,-0.000001,0.00009,0.000651,0,1.00E-12,4.24E-07,-9.00E-11,1
0,-0.000001,0.000084,-0.002615,0,1.00E-12,6.84E-06,-8.40E-11,1
0,-0.000001,0.000139,0.030509,0,1.00E-12,0.000930799,-1.39E-10,1
0,-0.000001,0.000131,0.023668,0,1.00E-12,0.000560174,-1.31E-10,1
0,-0.000001,0.000123,0.017537,0,1.00E-12,0.000307546,-1.23E-10,1
0,-0.000001,0.000116,0.012057,0,1.00E-12,0.000145371,-1.16E-10,1
0,-0.000001,0.000109,0.007171,0,1.00E-12,5.14E-05,-1.09E-10,1
0,-0.000001,0.000102,0.002829,0,1.00E-12,8.00E-06,-1.02E-10,1
0,-0.000001,0.000096,-0.001019,0,1.00E-12,1.04E-06,-9.60E-11,1
0,-0.000001,0.00009,-0.004414,0,1.00E-12,1.95E-05,-9.00E-11,1
0,0,0.000145,0.028601,0,0,0.000818017,0,1
0,0,0.000136,0.02167,0,0,0.000469589,0,1
0,0,0.000128,0.015468,0,0,0.000239259,0,1
0,0,0.00012,0.009932,0,0,9.86E-05,0,1
0,0,0.000113,0.005005,0,0,2.51E-05,0,1
0,0,0.000106,0.000634,0,0,4.02E-07,0,1
0,0,0.0001,-0.003231,0,0,1.04E-05,0,1
0,0,0.000094,-0.006635,0,0,4.40E-05,0,1
0,0,0.000088,-0.009618,0,0,9.25E-05,0,1
0,0,0.000083,-0.01222,0,0,0.000149328,0,1
0,0,0.000078,-0.014475,0,0,0.000209526,0,1
0,0,0.000073,-0.016415,0,0,0.000269452,0,1
0,0,0.000129,0.01793,0,0,0.000321485,0,1
0,0,0.000121,0.012212,0,0,0.000149133,0,1
0,0,0.000114,0.007116,0,0,5.06E-05,0,1
0,0,0.000107,0.002588,0,0,6.70E-06,0,1
0,0,0.000101,-0.001423,0,0,2.02E-06,0,1
0,0,0.000095,-0.004961,0,0,2.46E-05,0,1
0,0,0.000089,-0.00807,0,0,6.51E-05,0,1
0,0,0.000084,-0.010788,0,0,0.000116381,0,1
0,0,0.000079,-0.013151,0,0,0.000172949,0,1
0,0,0.000074,-0.015191,0,0,0.000230766,0,1
0,0,0.000069,-0.01694,0,0,0.000286964,0,1
0,0,0.000065,-0.018423,0,0,0.000339407,0,1
0,0,0.000061,-0.019668,0,0,0.00038683,0,1
0,0,0.000058,-0.020697,0,0,0.000428366,0,1
0,0,0.000054,-0.021532,0,0,0.000463627,0,1
0,0,0.000051,-0.022192,0,0,0.000492485,0,1
0,0,0.000048,-0.022695,0,0,0.000515063,0,1
0,0,0.000045,-0.023058,0,0,0.000531671,0,1
0,0,0.000102,0.012704,0,0,0.000161392,0,1
0,0,0.000096,0.008258,0,0,6.82E-05,0,1
0,0,0.00009,0.004299,0,0,1.85E-05,0,1
0,0,0.000085,0.000786,0,0,6.18E-07,0,1
0,0,0.00008,-0.002321,0,0,5.39E-06,0,1
0,0,0.000075,-0.005058,0,0,2.56E-05,0,1
0,0,0.000071,-0.007458,0,0,5.56E-05,0,1
0,0,0.000066,-0.009552,0,0,9.12E-05,0,1
0,0,0.000062,-0.011368,0,0,0.000129231,0,1
0,0,0.000059,-0.012931,0,0,0.000167211,0,1
0,0,0.000055,-0.014266,0,0,0.000203519,0,1
0,0,0.000052,-0.015395,0,0,0.000237006,0,1
0,0,0.000049,-0.016336,0,0,0.000266865,0,1
0,0,0.000046,-0.017109,0,0,0.000292718,0,1
0,0,0.000043,-0.017731,0,0,0.000314388,0,1
0,0,0.0001,0.017784,0,0,0.000316271,0,1
0,0,0.000034,-0.0229,0,0,0.00052441,0,1
0,0,0.000092,0.013235,0,0,0.000175165,0,1
0,0,0.000027,-0.026884,0,0,0.000722749,0,1
0,0,0.000085,0.009764,0,0,9.53E-05,0,1
0,0,0.00002,-0.02989,0,0,0.000893412,0,1
0,0,0.000079,0.00718,0,0,5.16E-05,0,1
0,0,0.000074,0.003909,0,0,1.53E-05,0,1
0,0,0.00007,0.001005,0,0,1.01E-06,0,1
0,0,0.000066,-0.001564,0,0,2.45E-06,0,1
0,0,0.000062,-0.00383,0,0,1.47E-05,0,1
0,0,0.000058,-0.005817,0,0,3.38E-05,0,1
0,0,0.000054,-0.007552,0,0,5.70E-05,0,1
0,0,0.000051,-0.009059,0,0,8.21E-05,0,1
0,0,0.000048,-0.010357,0,0,0.000107267,0,1
0,0,0.000045,-0.011467,0,0,0.000131492,0,1
0,0,0.000042,-0.012406,0,0,0.000153909,0,1
0,0,0.00004,-0.013191,0,0,0.000174002,0,1
0,0,0.000038,-0.013838,0,0,0.00019149,0,1
0,0,0.000035,-0.014359,0,0,0.000206181,0,1
0,0,0.000033,-0.014768,0,0,0.000218094,0,1
0,0,0.000031,-0.015076,0,0,0.000227286,0,1
0,0,0.000029,-0.015294,0,0,0.000233906,0,1
0,0,0.000028,-0.015432,0,0,0.000238147,0,1
0,0,0.000026,-0.015498,0,0,0.000240188,0,1
0,0,0.000024,-0.015501,0,0,0.000240281,0,1
0,0,0.000023,-0.015447,0,0,0.00023861,0,1
0,0,0.000022,-0.015344,0,0,0.000235438,0,1
0,0,0.00002,-0.015198,0,0,0.000230979,0,1
0,0,0.000019,-0.015014,0,0,0.00022542,0,1
0,0,0.000018,-0.014798,0,0,0.000218981,0,1
0,0,0.000017,-0.014553,0,0,0.00021179,0,1
0,0,0.000016,-0.014284,0,0,0.000204033,0,1
0,0,0.000015,-0.013996,0,0,0.000195888,0,1
0,0,0.000014,-0.01369,0,0,0.000187416,0,1
0,0,0.000013,-0.013371,0,0,0.000178784,0,1
0,0,0.000012,-0.013041,0,0,0.000170068,0,1
0,0,0.000012,-0.012702,0,0,0.000161341,0,1
0,0,0.000011,-0.012357,0,0,0.000152695,0,1
0,0,0.00001,-0.012008,0,0,0.000144192,0,1
0,0,0.00001,-0.011656,0,0,0.000135862,0,1
0,0,0.000009,-0.011303,0,0,0.000127758,0,1
0,0,0.000009,-0.010951,0,0,0.000119924,0,1
0,0,0.000008,-0.0106,0,0,0.00011236,0,1
0,0,0.000008,-0.010252,0,0,0.000105104,0,1
0,0,0.000007,-0.009907,0,0,9.81E-05,0,1
0,0,-0.000053,-0.045567,0,0,0.002076351,0,1
0,0,0.00001,-0.004912,0,0,2.41E-05,0,1
0,0,-0.000051,-0.040971,0,0,0.001678623,0,1
0,0,-0.000048,-0.036686,0,0,0.001345863,0,1
0,0,-0.000045,-0.032768,0,0,0.001073742,0,1
0,0,-0.000042,-0.029187,0,0,0.000851881,0,1
0,0,-0.00004,-0.025919,0,0,0.000671795,0,1
0,0,-0.000037,-0.022937,0,0,0.000526106,0,1
0,0,-0.000035,-0.02022,0,0,0.000408848,0,1
0,0,-0.000033,-0.017746,0,0,0.000314921,0,1
0,0,-0.000031,-0.015497,0,0,0.000240157,0,1
0,0,-0.000029,-0.013453,0,0,0.000180983,0,1
0,0,-0.000087,-0.047599,0,0,0.002265665,0,1
0,0,-0.000082,-0.041599,0,0,0.001730477,0,1
0,0,-0.000077,-0.036148,0,0,0.001306678,0,1
0,0,-0.000073,-0.031201,0,0,0.000973502,0,1
0,0,-0.000068,-0.026718,0,0,0.000713852,0,1
0,0,-0.000064,-0.02266,0,0,0.000513476,0,1
0,0,-0.00006,-0.018993,0,0,0.000360734,0,1
0,0,-0.000057,-0.015684,0,0,0.000245988,0,1
0,0,-0.000053,-0.012704,0,0,0.000161392,0,1
0,0,-0.00005,-0.010026,0,0,0.000100521,0,1
0,0,-0.000107,-0.043623,0,0,0.001902966,0,1
0,0,-0.000101,-0.037152,0,0,0.001380271,0,1
0,0,-0.000095,-0.0313,0,0,0.00097969,0,1
0,0,-0.000089,-0.026018,0,0,0.000676936,0,1
0,0,-0.000084,-0.021256,0,0,0.000451818,0,1
0,0,-0.000079,-0.016972,0,0,0.000288049,0,1
0,-0.000001,-0.000134,-0.049126,0,1.00E-12,0.002413364,1.34E-10,1
0,-0.000001,-0.000126,-0.04136,0,1.00E-12,0.00171065,1.26E-10,1
0,-0.000001,-0.000118,-0.034349,0,1.00E-12,0.001179854,1.18E-10,1
0,-0.000001,-0.000111,-0.02803,0,1.00E-12,0.000785681,1.11E-10,1
0,-0.000001,-0.000104,-0.022347,0,1.00E-12,0.000499388,1.04E-10,1
0,-0.000001,-0.000098,-0.017244,0,1.00E-12,0.000297356,9.80E-11,1
0,-0.000001,-0.000092,-0.012673,0,1.00E-12,0.000160605,9.20E-11,1
0,-0.000001,-0.000147,-0.044589,0,1.00E-12,0.001988179,1.47E-10,1
0,-0.000001,-0.000138,-0.036629,0,1.00E-12,0.001341684,1.38E-10,1
0,-0.000001,-0.00013,-0.029463,0,1.00E-12,0.000868068,1.30E-10,1
0,-0.000001,-0.000122,-0.023026,0,1.00E-12,0.000530197,1.22E-10,1
0,-0.000001,-0.000115,-0.017255,0,1.00E-12,0.000297735,1.15E-10,1
0,-0.000001,-0.000108,-0.012094,0,1.00E-12,0.000146265,1.08E-10,1
0,-0.000001,-0.000161,-0.04349,0,1.00E-12,0.00189138,1.61E-10,1
0,-0.000001,-0.000152,-0.035075,0,1.00E-12,0.001230256,1.52E-10,1
0,-0.000001,-0.000142,-0.027513,0,1.00E-12,0.000756965,1.42E-10,1
0,-0.000001,-0.000134,-0.020732,0,1.00E-12,0.000429816,1.34E-10,1
0,-0.000001,-0.000126,-0.014666,0,1.00E-12,0.000215092,1.26E-10,1
0,-0.000001,-0.000178,-0.045254,0,1.00E-12,0.002047925,1.78E-10,1
0,-0.000001,-0.000168,-0.036118,0,1.00E-12,0.00130451,1.68E-10,1
0,-0.000001,-0.000158,-0.027915,0,1.00E-12,0.000779247,1.58E-10,1
0,-0.000001,-0.000148,-0.020567,0,1.00E-12,0.000423001,1.48E-10,1
0,-0.000001,-0.000139,-0.014,0,1.00E-12,0.000196,1.39E-10,1
0,-0.000001,-0.000131,-0.008147,0,1.00E-12,6.64E-05,1.31E-10,1
0,-0.000001,-0.000183,-0.038945,0,1.00E-12,0.001516713,1.83E-10,1
0,-0.000001,-0.000172,-0.030019,0,1.00E-12,0.00090114,1.72E-10,1
0,-0.000001,-0.000162,-0.022024,0,1.00E-12,0.000485057,1.62E-10,1
0,-0.000001,-0.000152,-0.01488,0,1.00E-12,0.000221414,1.52E-10,1
0,-0.000001,-0.000203,-0.044514,0,1.00E-12,0.001981496,2.03E-10,1
0,-0.000001,-0.000191,-0.034538,0,1.00E-12,0.001192873,1.91E-10,1
0,-0.000001,-0.000179,-0.0256,0,1.00E-12,0.00065536,1.79E-10,1
0,-0.000001,-0.000169,-0.017609,0,1.00E-12,0.000310077,1.69E-10,1
0,-0.000001,-0.000158,-0.010485,0,1.00E-12,0.000109935,1.58E-10,1
0,-0.000001,-0.000209,-0.040153,0,1.00E-12,0.001612263,2.09E-10,1
0,-0.000001,-0.000196,-0.030223,0,1.00E-12,0.00091343,1.96E-10,1
0,-0.000001,-0.000185,-0.02134,0,1.00E-12,0.000455396,1.85E-10,1
0,-0.000001,-0.000174,-0.013414,0,1.00E-12,0.000179935,1.74E-10,1
0,-0.000001,-0.000223,-0.042362,0,1.00E-12,0.001794539,2.23E-10,1
0,-0.000001,-0.00021,-0.031788,0,1.00E-12,0.001010477,2.10E-10,1
0,-0.000001,-0.000197,-0.022331,0,1.00E-12,0.000498674,1.97E-10,1
0,-0.000001,-0.000185,-0.013894,0,1.00E-12,0.000193043,1.85E-10,1
0,-0.000001,-0.000174,-0.006389,0,1.00E-12,4.08E-05,1.74E-10,1
0,-0.000001,-0.000224,-0.035735,0,1.00E-12,0.00127699,2.24E-10,1
0,-0.000001,-0.00021,-0.025536,0,1.00E-12,0.000652087,2.10E-10,1
0,-0.000001,-0.000198,-0.016432,0,1.00E-12,0.000270011,1.98E-10,1
0,-0.000001,-0.000186,-0.008329,0,1.00E-12,6.94E-05,1.86E-10,1
0,-0.000001,-0.000175,-0.001139,0,1.00E-12,1.30E-06,1.75E-10,1
0,-0.000002,-0.000224,-0.030782,0,4.00E-12,0.000947532,4.48E-10,1
0,-0.000002,-0.000211,-0.020864,0,4.00E-12,0.000435306,4.22E-10,1
0,-0.000002,-0.000198,-0.012025,0,4.00E-12,0.000144601,3.96E-10,1
0,-0.000002,-0.000186,-0.004172,0,4.00E-12,1.74E-05,3.72E-10,1
0,-0.000002,-0.000175,0.002783,0,4.00E-12,7.75E-06,3.50E-10,1
0,-0.000002,-0.000225,-0.027083,0,4.00E-12,0.000733489,4.50E-10,1
0,-0.000002,-0.000211,-0.017374,0,4.00E-12,0.000301856,4.22E-10,1
0,-0.000002,-0.000198,-0.008733,0,4.00E-12,7.63E-05,3.96E-10,1
0,-0.000002,-0.000247,-0.037066,0,4.00E-12,0.001373888,4.94E-10,1
0,-0.000002,-0.000232,-0.025968,0,4.00E-12,0.000674337,4.64E-10,1
0,-0.000002,-0.000218,-0.016068,0,4.00E-12,0.000258181,4.36E-10,1
0,-0.000002,-0.000205,-0.007263,0,4.00E-12,5.28E-05,4.10E-10,1
0,-0.000002,-0.000252,-0.035457,0,4.00E-12,0.001257199,5.04E-10,1
0,-0.000002,-0.000237,-0.024241,0,4.00E-12,0.000587626,4.74E-10,1
0,-0.000002,-0.000223,-0.014243,0,4.00E-12,0.000202863,4.46E-10,1
0,-0.000002,-0.00021,-0.005358,0,4.00E-12,2.87E-05,4.20E-10,1
0,-0.000002,-0.000197,0.002512,0,4.00E-12,6.31E-06,3.94E-10,1
0,-0.000002,-0.000245,-0.026543,0,4.00E-12,0.000704531,4.90E-10,1
0,-0.000002,-0.000231,-0.01612,0,4.00E-12,0.000259854,4.62E-10,1
0,-0.000002,-0.000217,-0.006853,0,4.00E-12,4.70E-05,4.34E-10,1
0,-0.000002,-0.000204,0.001361,0,4.00E-12,1.85E-06,4.08E-10,1
0,-0.000002,-0.000252,-0.027387,0,4.00E-12,0.000750048,5.04E-10,1
